ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-3232118	SUMOylation of transcription factors	18	0.171262896	0.744839763	0.767516331	0.912966299	0.646768201	4126	"tags=44%, list=35%, signal=29%"	4286/10401/7022/3090/8554/7157/51588/6612
R-HSA-111931	PKA-mediated phosphorylation of CREB	17	0.174944727	0.744497531	0.768037238	0.912966299	0.646768201	6884	"tags=71%, list=59%, signal=29%"	115/26960/5577/112/801/5566/805/196883/808/5573/5567/113
R-HSA-73980	RNA Polymerase III Transcription Termination	23	0.154291196	0.736080247	0.773292308	0.917140369	0.649725217	1507	"tags=22%, list=13%, signal=19%"	4781/4774/171568/84265/4782
R-HSA-5358351	Signaling by Hedgehog	123	0.09726871	0.772423505	0.779865224	0.923106475	0.653951755	8530	"tags=78%, list=73%, signal=21%"	8945/5727/115/408/9742/55081/84455/2736/8405/8481/55733/11127/6500/2622/5577/23322/27248/10956/64750/54903/5699/23288/8650/57758/132884/5690/112/5700/55764/79809/7314/26160/7846/5566/57728/1452/27152/5692/8452/51009/5695/9861/5704/5687/5709/5708/2121/8100/374654/2778/196883/6608/57154/8454/25989/409/9491/5707/5720/64399/5706/9978/5694/10197/79659/5573/5567/22873/7289/5688/5689/113/79577/5715/23432/84447/7415/5718/10213/2932/5711/5034/5705/6400/5702/57539/5714/339745/23198/5710/51098/84617/5716/5576/5693/83737
R-HSA-201681	TCF dependent signaling in response to WNT	142	0.093167763	0.762740001	0.788186339	0.927962364	0.657391789	7906	"tags=71%, list=68%, signal=23%"	8945/11197/8325/7088/56998/83439/2033/8313/8321/7089/84133/5516/54361/5525/55366/90780/54894/7473/6934/207/7091/8395/51176/10023/607/9580/23401/1855/857/64750/5699/8322/2535/5528/8658/331/5690/9101/1487/1387/5700/7314/51339/26108/1856/1452/1459/5692/8452/5695/9861/25776/5704/80351/5687/208/59349/6662/4040/81847/5518/1454/5709/5708/324/5519/7474/5929/8312/5529/9491/5707/5720/7855/5706/9978/4221/5694/10197/6597/5526/440193/5688/5689/79577/5715/8295/4041/5718/8323/1457/10213/2932/5711/1499/5527/5705/5702/6932/864/5714
R-HSA-375276	Peptide ligand-binding receptors	56	0.113618439	0.73563847	0.78877239	0.927962364	0.657391789	823	"tags=12%, list=7%, signal=12%"	56477/727/6367/6376/718/2150/1909
R-HSA-451326	Activation of kainate receptors upon glutamate binding	21	0.158150093	0.728508226	0.787837163	0.927962364	0.657391789	6800	"tags=67%, list=58%, signal=28%"	83988/1741/5330/55970/1742/54331/801/10681/2783/805/2782/808/2791/2790
R-HSA-170834	Signaling by TGF-beta Receptor Complex	91	0.099942123	0.741051857	0.794507772	0.929724334	0.658640012	3145	"tags=30%, list=27%, signal=22%"	23327/3694/7048/57530/25937/4053/2033/2280/9372/9040/50848/8516/5590/4092/5595/7027/5500/8425/4054/9612/64750/23645/10273/1875/4052/1874/6497
R-HSA-2173788	Downregulation of TGF-beta receptor signaling	26	0.145558762	0.725504694	0.792526086	0.929724334	0.658640012	2919	"tags=31%, list=25%, signal=23%"	23327/7048/9372/4092/5500/64750/23645/10273
R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	33	0.133780664	0.724557188	0.794058941	0.929724334	0.658640012	6060	"tags=58%, list=52%, signal=28%"	347/2033/9682/29116/7376/9612/8841/2874/23112/8204/6256/348/57690/27327/2194/8648/221656/341/6319
R-HSA-499943	Interconversion of nucleotide di- and triphosphates	24	0.14937181	0.722889833	0.793584721	0.929724334	0.658640012	1999	"tags=25%, list=17%, signal=21%"	56474/4832/203/50484/204/2987
R-HSA-389356	CD28 co-stimulation	33	0.133229387	0.721571468	0.798168369	0.932970138	0.660939421	3224	"tags=33%, list=28%, signal=24%"	10000/5170/5063/207/117145/5295/64223/55615/9020/5290/8503
R-HSA-432142	Platelet sensitization by LDL	16	0.172895809	0.717148659	0.802531976	0.935327739	0.662609605	9183	"tags=94%, list=78%, signal=20%"	5516/5525/5175/5321/5528/1432/5518/5519/2268/5529/5526/5527/5781/5777/5515
R-HSA-901042	Calnexin/calreticulin cycle	24	0.148045131	0.716469322	0.801297747	0.935327739	0.662609605	9655	"tags=96%, list=82%, signal=17%"	80267/7844/10956/821/55757/11253/7314/91445/9695/51009/267/811/5589/2923/84447/56886/6400/55741/7316/23193/11236/10206/7311
R-HSA-8941326	RUNX2 regulates bone development	27	0.14177346	0.715792907	0.805263793	0.935327739	0.662609605	7664	"tags=74%, list=65%, signal=26%"	4091/25937/2736/10413/5595/23314/8841/865/860/5594/9759/4089/367/4086/10013/100526737/23462/10432/5925/25925
R-HSA-5339562	Uptake and actions of bacterial toxins	25	0.144718444	0.710945589	0.804901841	0.935327739	0.662609605	8591	"tags=84%, list=73%, signal=22%"	2984/6844/5606/6416/1839/1938/801/6857/928/5609/3320/127833/805/3326/808/5045/6843/5605/5608/5604/84168
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	31	0.133356893	0.707317839	0.811282899	0.940980826	0.666614394	8708	"tags=84%, list=74%, signal=22%"	408/673/7414/8844/369/5595/5037/8826/5908/7450/7529/5594/5906/5894/7094/3265/4140/409/3690/10256/60/2335/5605/71/5604/3845
R-HSA-901032	ER Quality Control Compartment (ERQC)	19	0.157719182	0.699808906	0.818757119	0.948604063	0.672014886	4426	"tags=47%, list=38%, signal=30%"	80267/7844/10956/55757/11253/7314/91445/9695/51009
R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	16	0.169645697	0.70366763	0.819759854	0.948720975	0.672097709	3140	"tags=38%, list=27%, signal=27%"	5170/5295/2205/2206/5290/6464
R-HSA-9013148	CDC42 GTPase cycle	145	0.088960239	0.731607354	0.822055392	0.949288993	0.672500107	4437	"tags=39%, list=38%, signal=24%"	10395/23348/23092/8476/9912/121512/79658/10458/11135/26084/221178/27237/23002/90627/613/2040/5063/57480/397/8874/23229/9411/57514/23263/114793/54874/143872/6453/5295/221472/857/23580/9639/25894/81704/115557/5924/83478/115703/85360/9826/56924/9743/26286/9754/57569/55619/8826/89846/50619/8976/7984/10788/56990/80243/80728
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	76	0.100048735	0.707820196	0.821943772	0.949288993	0.672500107	8037	"tags=74%, list=69%, signal=23%"	117177/23011/5873/10000/207/51560/79090/11031/79890/5874/51693/22930/51399/26130/163486/6399/58485/5868/4218/9827/208/1121/259173/6305/27147/79961/27342/5872/126432/126003/5878/84315/57679/9610/5869/89781/27095/23682/1122/25782/22879/2664/9909/2665/122553/8408/201475/83696/22898/10981/51552/7109/7531/163259/81876/84079
R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	17	0.164202819	0.698784101	0.823894492	0.950369523	0.673265582	8660	"tags=88%, list=74%, signal=23%"	28512/7098/4792/8737/148022/4790/3551/4615/11035/28511/1147/8517/4791/1660/5970
R-HSA-500792	GPCR ligand binding	145	0.088569917	0.728397357	0.82580907	0.95049359	0.673353474	908	"tags=11%, list=8%, signal=10%"	8325/1604/5727/56477/727/29933/154/7433/6367/6344/6376/1268/718/2150/1909/8321
R-HSA-9694635	Translation of Structural Proteins	56	0.107785588	0.697872865	0.825360419	0.95049359	0.673353474	4831	"tags=45%, list=41%, signal=26%"	256435/51114/79668/84875/54956/6487/27090/2931/821/143/6480/4124/11320/4245/11253/56965/7314/29801/6484/1452/54625/51304/11282/1650/51201
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	80	0.097242957	0.696369896	0.834137642	0.95451716	0.676203872	627	"tags=8%, list=5%, signal=7%"	128178/8945/23291/944/51330/9966
R-HSA-111933	Calmodulin induced events	26	0.137609911	0.685885446	0.834748847	0.95451716	0.676203872	7181	"tags=69%, list=61%, signal=27%"	115/26960/5580/817/5577/84254/5578/112/801/5566/805/5136/196883/808/5573/5567/113/814
R-HSA-111997	CaM pathway	26	0.137609911	0.685885446	0.834748847	0.95451716	0.676203872	7181	"tags=69%, list=61%, signal=27%"	115/26960/5580/817/5577/84254/5578/112/801/5566/805/5136/196883/808/5573/5567/113/814
R-HSA-73887	Death Receptor Signalling	132	0.088982487	0.717473417	0.839356612	0.956842819	0.677851427	6743	"tags=60%, list=58%, signal=26%"	54848/11214/121512/8797/389337/26230/84033/26084/27237/8878/8997/6655/56957/8874/23229/56928/572/4792/23263/445328/6453/221472/8737/9639/55512/843/5924/9181/10273/355/51107/331/9826/50650/8841/27005/841/5584/7314/23118/7409/8795/5599/89846/83464/7984/10276/4790/8887/8793/7185/330/23421/128272/3551/1540/9500/5664/23365/29/4615/9828/55851/7132/7204/3654/55701/7323/7332/22899/8743/81858/7189/387/10616/5879/9138/329/5663
R-HSA-5218921	VEGFR2 mediated cell proliferation	21	0.147862539	0.681119271	0.840034965	0.956842819	0.677851427	3636	"tags=38%, list=31%, signal=26%"	3791/5580/3710/5170/5590/10768/5578/801
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA 	60	0.102806572	0.679253316	0.846137176	0.957903151	0.678602593	8790	"tags=82%, list=75%, signal=20%"	2033/29110/11277/28512/171568/84265/7098/4792/6737/5441/3665/8737/9208/1387/7314/148022/4790/661/3661/3551/3428/6778/22954/55718/51728/10623/4615/51428/5434/9533/5437/11035/23220/28511/2547/1147/8517/5435/1499/4791/51082/7520/27297/1660/55703/170506/81844/5970/7316
R-HSA-6806834	Signaling by MET	73	0.097145688	0.678724452	0.850333651	0.957903151	0.678602593	3997	"tags=36%, list=34%, signal=24%"	3908/26018/4233/10319/3913/2549/85301/3249/5867/3673/5295/6692/1398/5770/3082/255631/5290/6464/9101/5795/3675/7314/6774/5908/3912/10653
R-HSA-1295596	Spry regulation of FGF signaling	16	0.163346757	0.677540469	0.84742887	0.957903151	0.678602593	5059	"tags=50%, list=43%, signal=28%"	10253/673/5516/5595/7314/5594/8569/5518
R-HSA-5578775	Ion homeostasis	33	0.124985435	0.676922156	0.848185981	0.957903151	0.678602593	4094	"tags=39%, list=35%, signal=26%"	476/481/3710/7220/5350/817/1193/493/6546/10768/801/84876/5566
R-HSA-202433	Generation of second messenger molecules	28	0.132183366	0.67654544	0.845665709	0.957903151	0.678602593	125	"tags=7%, list=1%, signal=7%"	3115/3127
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	62	0.100602013	0.672072525	0.852278849	0.957903151	0.678602593	7553	"tags=69%, list=65%, signal=25%"	9636/2033/29110/28512/64135/79132/7318/4792/55593/3665/8737/54941/843/7322/841/1387/7314/9246/5300/4790/3320/8887/3661/57506/4214/3551/1540/84166/3326/7323/7189/51191/54476/6285/7706/9474/28511/10010/351/1147/8517/89122/9140
R-HSA-5674135	MAP2K and MAPK activation	34	0.122693229	0.671339849	0.851553375	0.957903151	0.678602593	6167	"tags=59%, list=53%, signal=28%"	408/673/28956/7414/8844/369/5595/5037/8826/5908/7450/7529/5594/5906/5894/7094/54756/3265/4140/409
R-HSA-446219	Synthesis of substrates in N-glycan biosythesis	52	0.105990181	0.670806522	0.850551876	0.957903151	0.678602593	1753	"tags=17%, list=15%, signal=15%"	8869/256435/54344/5372/55808/256281/8818/6487/27090
R-HSA-5362517	Signaling by Retinoic Acid	28	0.131009148	0.67053552	0.850814176	0.957903151	0.678602593	6353	"tags=61%, list=54%, signal=28%"	195814/5914/5166/5164/1382/5916/112724/6256/9249/10901/216/1374/5162/5160/1737/8050/5467
R-HSA-5625740	RHO GTPases activate PKNs	31	0.126368644	0.670252538	0.849994099	0.957903151	0.678602593	8386	"tags=81%, list=72%, signal=23%"	4629/10398/388/4628/5170/4660/5500/23081/79784/5585/10499/7529/10627/29941/103910/387/367/5879/7533/5058/389/7531/23028/4627/4637
R-HSA-8875878	MET promotes cell motility	38	0.118489631	0.672502509	0.856287425	0.959725712	0.679893741	1365	"tags=16%, list=12%, signal=14%"	3908/4233/10319/3913/2549/85301
R-HSA-1368082	RORA activates gene expression	17	0.156269734	0.665023937	0.85971037	0.959725712	0.679893741	5898	"tags=59%, list=50%, signal=29%"	6095/2033/6604/80205/10499/1387/6256/5465/8648/1374
R-HSA-8986944	Transcriptional Regulation by MECP2	41	0.114046014	0.665008564	0.859119782	0.959725712	0.679893741	9363	"tags=88%, list=80%, signal=18%"	2289/4233/4208/817/5770/9612/8841/5728/801/2874/5566/28996/23112/2593/57690/5775/27327/3064/805/808/3654/4204/814/3066/6446/114787/3930/3065/25942/818/5468/4343/9611/54487/79718/1385
R-HSA-1221632	Meiotic synapsis	26	0.132880037	0.66231046	0.861198738	0.959725712	0.679893741	7995	"tags=77%, list=68%, signal=24%"	50511/10388/4000/23345/54386/23353/7014/10734/8243/672/11083/25777/65057/10735/23224/5885/3306/9126/26277/7013
R-HSA-1368108	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	21	0.143453799	0.660810697	0.86038961	0.959725712	0.679893741	1092	"tags=14%, list=9%, signal=13%"	28999/4862/6604
R-HSA-2029485	Role of phospholipids in phagocytosis	22	0.140690725	0.659954676	0.864686879	0.962593224	0.681925157	3612	"tags=36%, list=31%, signal=25%"	5581/5580/3710/2212/5295/5290/10768/23646
R-HSA-111447	Activation of BAD and translocation to mitochondria 	15	0.163629903	0.661465321	0.865689382	0.962690518	0.681994083	2033	"tags=27%, list=17%, signal=22%"	10000/5533/207/572
R-HSA-210993	Tie2 Signaling	17	0.154329775	0.656768219	0.867985518	0.963824645	0.682797527	3140	"tags=35%, list=27%, signal=26%"	284/2888/5295/2886/5290/6464
R-HSA-1980143	Signaling by NOTCH1	68	0.095542932	0.655471853	0.8685416	0.963824645	0.682797527	4411	"tags=40%, list=38%, signal=25%"	7088/142678/408/26960/55534/2033/7089/54492/113878/7091/9734/6500/9612/8850/51107/8650/79885/8841/84441/1387/7314/55869/10014/83464/26508/10046/51564
R-HSA-2559583	Cellular Senescence	117	0.085452135	0.67184358	0.871208252	0.964289424	0.683126789	5219	"tags=45%, list=45%, signal=25%"	6196/2353/23043/5601/5602/100532731/2114/10111/6197/3490/2113/5606/1912/6416/6195/7867/23523/54386/5600/5595/7027/3725/23135/1911/4194/119504/57332/1026/22955/1027/7157/7314/29855/6774/5599/8697/51529/10393/5594/5598/4790/23112/5609/7029/9261/7014/1030/57690/1432/8881/4217/5928/27327
R-HSA-388841	Costimulation by the CD28 family	63	0.096975316	0.650840683	0.871679036	0.964289424	0.683126789	3224	"tags=29%, list=28%, signal=21%"	3115/3127/3125/10000/5516/5525/5170/5063/207/3119/117145/5295/64223/55615/9020/5290/5528/8503
R-HSA-9700206	Signaling by ALK in cancer	52	0.102039638	0.645803733	0.872626932	0.964289424	0.683126789	9132	"tags=85%, list=78%, signal=19%"	10818/4008/3092/8878/4478/7414/6500/5595/1639/5495/5295/10817/6238/5290/6464/6774/5594/4869/3726/9451/7170/8454/1937/9648/9978/8496/5573/3667/57448/4204/57674/6776/2335/1213/5903/5335/3831/4627/10342/51530/7175/1051/27436/6194
R-HSA-9725370	Signaling by ALK fusions and activated point mutants	52	0.102039638	0.645803733	0.872626932	0.964289424	0.683126789	9132	"tags=85%, list=78%, signal=19%"	10818/4008/3092/8878/4478/7414/6500/5595/1639/5495/5295/10817/6238/5290/6464/6774/5594/4869/3726/9451/7170/8454/1937/9648/9978/8496/5573/3667/57448/4204/57674/6776/2335/1213/5903/5335/3831/4627/10342/51530/7175/1051/27436/6194
R-HSA-3928664	Ephrin signaling	17	0.153020019	0.651194399	0.874062581	0.964862366	0.683532675	7123	"tags=71%, list=61%, signal=28%"	1948/5063/8874/2049/10627/8440/2534/28964/5879/5058/2051/6386
R-HSA-109606	Intrinsic Pathway for Apoptosis	53	0.100777151	0.642006008	0.875549692	0.965490856	0.683977912	4986	"tags=45%, list=43%, signal=26%"	10000/23368/5533/7161/207/598/572/5595/7159/7027/840/331/841/7157/6774/5599/7529/5594/581/90427/27113/7029/208/79792
R-HSA-8878171	Transcriptional regulation by RUNX1	143	0.08201722	0.672235695	0.88134389	0.968410039	0.686045935	9017	"tags=81%, list=77%, signal=19%"	896/26053/100506658/3977/2033/10398/100532731/6604/10413/7161/7082/4773/1912/5371/5588/1911/3958/8850/8289/23429/2624/595/57678/5699/6595/894/57332/5690/22955/865/1387/5700/7314/860/28996/23112/1459/5692/5695/8861/9861/5704/5687/4331/23309/4602/57690/1998/5709/27327/5708/7122/11091/84333/5929/8312/1022/6605/648/9491/5707/5720/5706/23067/5694/10197/6597/6599/9739/55170/6688/23466/5688/5689/4005/7057/5715/6938/8013/3276/55193/5718/1457/10213/84661/200845/9021/122809/5711/5705/5702/6603/5714/6601/8535/23198/6598/5710/1997/57492/5781/5579/5716/10138/5693/83737/1021/3065/25942/9070/6045/7316/4343/25/86/5691
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	95	0.086408878	0.645991977	0.8808933	0.968410039	0.686045935	823	"tags=11%, list=7%, signal=10%"	56477/727/29933/154/6367/6376/1268/718/2150/1909
R-HSA-428930	Thromboxane signalling through TP receptor	16	0.154947319	0.642700725	0.880318455	0.968410039	0.686045935	6800	"tags=69%, list=58%, signal=29%"	9630/2776/55970/54331/14/10681/2783/2767/2782/2791/2790
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	19	0.143797995	0.638039812	0.882799646	0.968410039	0.686045935	3751	"tags=37%, list=32%, signal=25%"	1956/1950/2549/5295/5290/6464/7314
R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	19	0.143797995	0.638039812	0.882799646	0.968410039	0.686045935	3751	"tags=37%, list=32%, signal=25%"	1956/1950/2549/5295/5290/6464/7314
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	35	0.114380663	0.63100096	0.890278102	0.973063624	0.689342651	6754	"tags=63%, list=58%, signal=27%"	63971/26270/6468/83752/26190/8237/26272/8841/7157/7203/6774/3801/54461/84261/11328/26234/26224/10576/898/6950/26330/10694
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	46	0.103794753	0.629935561	0.890023566	0.973063624	0.689342651	4308	"tags=39%, list=37%, signal=25%"	6196/2353/6197/3490/6195/5595/3725/119504/1026/1027/7314/6774/8697/51529/10393/5594/5598/4790
R-HSA-195253	Degradation of beta-catenin by the destruction complex	76	0.088897961	0.628931215	0.891018216	0.973063624	0.689342651	8566	"tags=78%, list=73%, signal=21%"	8945/7088/83439/7089/5516/5525/6934/7091/51176/6500/10023/23401/1488/5699/5528/5690/1487/5700/7314/1452/5692/5695/9861/5704/5687/5518/5709/5708/324/5519/8312/5529/8454/9491/5707/5720/5706/9978/5694/10197/5526/5688/5689/5715/5718/10213/2932/5711/1499/5527/5705/5702/6932/5714/23198/5710/5716/5693/3065
R-HSA-5694530	Cargo concentration in the ER	26	0.125498154	0.625517135	0.894928415	0.974601132	0.69043186	1232	"tags=15%, list=11%, signal=14%"	2348/2157/10960/5265
R-HSA-5655253	Signaling by FGFR2 in disease	30	0.118977014	0.624713171	0.894362861	0.974601132	0.69043186	107	"tags=7%, list=1%, signal=7%"	2246/10818
R-HSA-8856828	Clathrin-mediated endocytosis	125	0.080865437	0.645201628	0.896544695	0.974971758	0.690694421	667	"tags=9%, list=6%, signal=8%"	9185/11252/1956/1950/685/26052/115548/154/3092/408/1785
R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	23	0.130305209	0.621649797	0.899815385	0.976889355	0.692052895	5367	"tags=52%, list=46%, signal=28%"	23604/8797/1612/8737/1613/355/841/8795/148022/9500/100302736/26060
R-HSA-3858494	Beta-catenin independent WNT signaling	120	0.080138388	0.633113728	0.901900674	0.978143824	0.692941593	8528	"tags=77%, list=73%, signal=21%"	8325/5592/83439/8321/23002/5158/4919/3710/54361/6934/5530/7976/5330/51176/1212/1855/8324/55970/144165/64750/5699/4772/8322/2535/54331/5690/5578/801/5700/7314/1856/163/23112/5692/5695/9861/5704/5687/57216/57690/5709/27327/10681/5708/2783/805/7474/5532/2782/57154/808/409/9491/5707/5720/7855/5706/3709/5694/10197/387/5879/2791/2790/1175/5688/5689/5715/81029/5880/5718/8323/3708/10213/5711/1499/161/5216/5705/5702/6932/23236/1213/5714/23198/2787/5710/5579/1211/51701/5716/5693
R-HSA-5617833	Cilium Assembly	162	0.075533786	0.635593206	0.909751666	0.978803826	0.693409155	8682	"tags=77%, list=74%, signal=20%"	80321/117177/27241/9742/55081/261734/22920/79600/4867/51626/26146/200894/8481/11127/166379/5577/583/57545/1639/23322/8636/79867/23059/91147/57560/79441/54585/54806/80173/54903/5108/92482/10806/92104/27077/55764/79809/7203/51668/26160/7846/5566/11258/150737/4218/123016/57728/60412/79989/3320/6102/1069/9321/149371/10121/26005/5518/23354/5311/1454/56623/129880/11020/5048/9814/1781/79738/23265/8100/56912/54930/55763/10576/10640/55755/55770/6608/582/57787/6950/28981/585/3842/1778/1453/85302/90410/79659/10694/10013/378/80184/403/26123/140735/93323/84100/55212/55722/9727/9657/5116/80776/7531/8729/57539/84131/84747/9662/83658/23332/9702/10540/9371/80254/7283/51098/10142/146057/84617/5310/22981/4957/50807/5147
R-HSA-196757	Metabolism of folate and pterines	15	0.153926893	0.622241412	0.903592182	0.978803826	0.693409155	6859	"tags=67%, list=59%, signal=28%"	113235/4522/441024/6470/25902/4524/81034/6573/2356/1719
R-HSA-6807004	Negative regulation of MET activity	19	0.138175633	0.613093075	0.905961271	0.978803826	0.693409155	3751	"tags=37%, list=32%, signal=25%"	26018/4233/5770/3082/9101/5795/7314
R-HSA-5689901	Metalloprotease DUBs	17	0.143965447	0.61266162	0.908714766	0.978803826	0.693409155	7806	"tags=76%, list=67%, signal=26%"	2033/114548/8850/7314/29086/580/672/79184/51720/114803/57559/10213/10617
R-HSA-9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	18	0.140548895	0.611261448	0.909952607	0.978803826	0.693409155	2471	"tags=28%, list=21%, signal=22%"	1528/2010/6844/224/51608
R-HSA-264876	Insulin processing	17	0.143552186	0.61090294	0.909878459	0.978803826	0.693409155	6085	"tags=59%, list=52%, signal=28%"	5873/64924/6844/1363/60412/149371/23265/55763/10640/55770
R-HSA-6805567	Keratinization	28	0.118395402	0.60597541	0.909123563	0.978803826	0.693409155	2046	"tags=21%, list=17%, signal=18%"	3855/5652/2125/3856/11005/3866
R-HSA-6809371	Formation of the cornified envelope	28	0.118395402	0.60597541	0.909123563	0.978803826	0.693409155	2046	"tags=21%, list=17%, signal=18%"	3855/5652/2125/3856/11005/3866
R-HSA-9013409	RHOJ GTPase cycle	53	0.093766216	0.597342489	0.911059807	0.978993786	0.693543727	8889	"tags=81%, list=76%, signal=20%"	23092/8476/11135/143098/2040/5063/200894/8874/11060/54874/5295/857/81704/85360/9743/57381/8976/392/147179/9341/394/55004/998/28964/4983/7204/4952/57584/55240/9578/5058/8773/144402/9497/2697/5296/6510/3728/10298/81624/23048/55789/7879
R-HSA-9006931	Signaling by Nuclear Receptors	195	0.073155257	0.636060605	0.920550422	0.980736032	0.694777978	6215	"tags=52%, list=53%, signal=25%"	2066/347/2289/2354/1956/1950/195814/685/23189/2353/2033/10000/5914/1509/9682/5166/5164/5170/207/2494/1839/9687/340481/5590/5441/4316/5595/1382/3725/5295/857/29116/1655/55970/7376/4313/9612/8850/595/57678/54331/5290/6464/8503/5432/7391/8841/1027/10499/5536/865/127933/801/1387/2874/1105/1025/5594/3315/5916/23112/2771/2957/3320/858/8204/112724/55625/208/6256/4602/348/2309/57690/9249/8243/10901/27327/2194/10681/9166/2962/2288/2783/8648/805/3326/216/8312/1374/3265/221656/341/5162/2770/6319/2782/5160/10735/808/1737/5451
R-HSA-8939211	ESR-mediated signaling	143	0.075747231	0.620845138	0.917884693	0.980736032	0.694777978	6215	"tags=52%, list=53%, signal=25%"	2066/2289/2354/1956/1950/685/23189/2353/2033/10000/1509/5170/207/2494/1839/9687/340481/5590/5441/4316/5595/3725/5295/857/1655/55970/4313/8850/595/57678/54331/5290/6464/8503/5432/7391/1027/10499/5536/865/127933/801/1387/1105/1025/5594/3315/23112/2771/2957/3320/858/8204/55625/208/4602/2309/57690/8243/27327/10681/9166/2962/2288/2783/8648/805/3326/8312/3265/2770/2782/10735/808/5451
R-HSA-948021	Transport to the Golgi and subsequent modification	153	0.074511511	0.619737878	0.916388636	0.980736032	0.694777978	9041	"tags=80%, list=77%, signal=19%"	2348/1604/23243/2157/288/10960/5265/2517/8775/2683/79090/51164/6710/91949/375/9117/6711/23423/25839/1639/6712/8774/9334/22796/4248/51693/6480/4124/1783/11320/51399/64689/55860/9486/54732/84342/11014/375056/4245/1314/26286/4122/10945/2525/1522/51128/6399/22870/9632/58485/7846/11258/10972/6484/966/11282/5537/128637/10121/100302736/9871/55738/1781/2801/126003/51272/377/9382/6709/8703/9527/10802/90411/27095/1778/9919/1453/381/6396/57134/8615/10671/378/11316/122553/10905/140735/10427/83696/55014/2530/10652/10466/83548/84516/55291/7109/11070/8729/4905/57511/8704/2804/81876/10484/829/51014/10540/84364/11196/10342/84617/4249/10959/10113/832/51226/7039/287/372/63908/9276/51143
R-HSA-199977	ER to Golgi Anterograde Transport	129	0.07688521	0.617008134	0.914943465	0.980736032	0.694777978	9041	"tags=81%, list=77%, signal=19%"	2348/1604/23243/2157/288/10960/5265/8775/79090/51164/6710/91949/375/9117/6711/23423/25839/1639/6712/8774/22796/51693/1783/51399/64689/55860/54732/84342/11014/375056/1314/26286/10945/1522/51128/6399/22870/9632/58485/7846/11258/10972/966/5537/128637/10121/100302736/9871/55738/1781/2801/126003/51272/377/9382/6709/9527/10802/90411/27095/1778/9919/1453/381/6396/8615/10671/378/11316/122553/140735/10427/83696/55014/10652/10466/83548/84516/55291/7109/11070/8729/4905/57511/2804/81876/10484/829/51014/10540/84364/11196/10342/84617/10959/10113/832/51226/7039/287/372/63908/9276/51143
R-HSA-71403	Citric acid cycle (TCA cycle)	22	0.127196752	0.5966569	0.921346918	0.980736032	0.694777978	9807	"tags=95%, list=84%, signal=16%"	6391/6389/8801/2271/23530/4967/3420/1743/81889/50/3419/8802/6390/6392/4191/8803/3421/3418/1431/10873/1738
R-HSA-446353	Cell-extracellular matrix interactions	18	0.136684979	0.594456885	0.923786346	0.980736032	0.694777978	7409	"tags=72%, list=63%, signal=27%"	55679/2316/10979/5829/3611/7016/54751/55742/29780/3987/87/6251/60
R-HSA-75153	Apoptotic execution phase	40	0.102193703	0.591776614	0.921666856	0.980736032	0.694777978	2566	"tags=25%, list=22%, signal=20%"	100506658/5580/4000/2934/7082/660/5588/9414/999/839
R-HSA-2871796	FCERI mediated MAPK activation	32	0.110006375	0.590173616	0.918163673	0.980736032	0.694777978	4395	"tags=41%, list=38%, signal=25%"	2353/5601/5602/6416/5595/3725/2205/2206/6464/7409/5599/5594/5609
R-HSA-15869	Metabolism of nucleotides	75	0.083612439	0.589580063	0.917685497	0.980736032	0.694777978	2262	"tags=21%, list=19%, signal=17%"	2766/100526794/56474/4832/25939/4907/203/1806/50484/7084/7378/204/2987/79873/353/956
R-HSA-397795	G-protein beta:gamma signalling	24	0.121463831	0.587828242	0.926665034	0.980736032	0.694777978	9521	"tags=92%, list=81%, signal=17%"	10000/5170/207/5330/23533/55970/54331/208/10681/2783/998/2782/387/2791/2790/5058/23236/2787/9459/59345/695/5331
R-HSA-2871809	FCERI mediated Ca+2 mobilization	33	0.107815609	0.583930232	0.92485617	0.980736032	0.694777978	3804	"tags=36%, list=32%, signal=25%"	7294/3710/5530/4773/2205/4772/3702/2206/6464/10768/801/7409
R-HSA-8943724	Regulation of PTEN gene transcription	55	0.090303972	0.581361114	0.926242066	0.980736032	0.694777978	5508	"tags=49%, list=47%, signal=26%"	2122/1958/153129/100532731/28956/1912/5595/58528/3725/64223/64121/1911/57459/57332/22955/8841/7157/53615/10014/5594/51564/54815/5928/6009/1822/1107/55004
